,content,sentimen,TF_IDF
1407,"['moga', 'pandemi', 'cepat', 'amin', 'semangat', 'lawan', 'covid', 'jaga', 'jarakpakai', 'maskerrajin', 'cuci', 'tangan']",positif,"[0.6877628509245042, 0.5139877911070216, 0.425912593784024, 0.7778662082818739, 0.6170974324000601, 0.39453425874503095, 0.39903329889555733, 0.4037222271722658, 0.6557981762076396]"
1408,"['anak', 'sdtiap', 'hr', 'ngrjain', 'tugas', 'abrek', 'kdg', 'mlm', 'slesai']",negatif,"[1.3638040099485678, 1.795649845030008]"
1409,"['pjj', 'efektif', 'anak', 'damping', 'sayang', 'nyata', 'anak', 'ajar', 'dampingin', 'mampu', 'guru', 'batas', 'gw', 'guru', 'muda', 'pakai', 'it', 'video', 'dan lain lain', 'guru', 'generasi', 'old', 'buka', 'power', 'point', 'bingung', 'mayoritas', 'jujur', 'guru', 'jg', 'pilih', 'ngajar', 'lgsg', 'capek', 'begadang', 'materi', 'evaluasi', 'anak', 'ngumpulin', 'tugas', 'suka', 'tunda', 'perangkat', 'batas', 'sengaja', 'stand', 'by', 'jam', 'guru', 'gabut', 'pas', 'pjj', 'capek']",negatif,"[0.05658774618407464, 0.18184053465980904, 0.23744745768592593, 0.15557324165637482, 0.13521122539250469, 0.08900141335517502, 0.27042245078500937, 0.15557324165637482, 0.10936342961904512, 0.10936342961904512, 0.15557324165637482, 0.09614771611356304, 0.34099669353472667, 0.10178728324192084, 0.1198079547133948, 0.1107976189776578, 0.10613716273361185, 0.11872372884296296, 0.21872685923809024, 0.12773406457869996, 0.10440468403428492, 0.14656290592063784, 0.12214929950579095, 0.14656290592063784, 0.12214929950579095, 0.11397763772522834, 0.11872372884296296, 0.10936342961904512, 0.19978977500205022, 0.15557324165637482, 0.13521122539250469, 0.1506144960716146, 0.10613716273361185, 0.07980665977911147, 0.11233079389959007]"
1410,"['paham', 'nadiem', 'pinter', 'da', 'akhlak', 'kayak', 'eluu', 'orang', 'indonesia']",negatif,"[0.9421901094898146, 0.45162050884907934, 0.7383163443983651, 0.34658355657621187, 0.40937561682778717, 0.6676454527074926, 0.7565782546140629]"
1411,"['menteri', 'lihat', 'lapang', 'pasar', 'rame', 'mall', 'wisata', 'rame', 'gedung', 'sekolah', 'kosong', 'kasi', 'anak', 'kitadi', 'hp', 'anak', 'belajarhp', 'pintar', 'guru', 'hp', 'gugle', 'menteri', 'anak', 'butuh', 'guru', 'didik', 'ajar', 'arah', 'bmbngan', 'baik', 'depan']",negatif,"[0.10185794313133435, 0.3273129623876562, 0.2360873434347503, 0.15777755916665762, 0.18894114358108444, 0.22215507566402162, 0.10654020534817506, 0.28003183498147466, 0.24551761934500324, 0.3820937858410027, 0.20836145621235247, 0.2638132306571481, 0.20079177622681132, 0.20836145621235247, 0.21770605025961268, 0.1885123980316395, 0.25230594775907683, 0.19442918844162382, 0.10220831033492961, 0.2360873434347503]"
1412,"['kompleks', 'didik', 'daerah', 'mafia', 'kerja', 'dikit', 'pikir', 'cuan', 'anggar', 'dikit', 'ditilep', 'ah', 'kacaudari', 'atas', 'kacau']",negatif,"[0.6595330766428703, 0.5902183585868758, 0.5553876891600541, 0.47495040759303714, 0.26635051337043764, 1.4001591749073734, 0.7000795874536867, 0.4056356895370426, 0.4228207152297085]"
1413,"['orang', 'tua', 'takut', 'anak', 'kena', 'covid', 'mending', 'dirmh', 'ajar']",netral,"[0.31830607228541985, 0.34095100248714194, 0.479151668007027, 0.687089809720074, 0.7018126891771219, 0.3582036647243138, 0.6411242122044094, 0.4468632350355424]"
1414,"['wow', 'keren', 'inspirasi']",positif,"[2.3880861615062665, 3.388826161611328]"
1415,"['solusi', 'do', 'your', 'best']",positif,"[1.292053602697139, 1.694413080805664, 1.2637214313703882, 1.455535219548805]"
1416,"['sdm', 'negara', 'indonesia', 'hakim', 'seblum', 'faham', 'masalah', 'selesai', 'soal']",netral,"[0.6322687123887112, 1.1978389925716773, 0.9116897678335324, 1.3555304646445314, 1.0592095564596882]"
1417,"['kasih', 'anggar', 'an', 'kerja', 'bltdbpjs', 'kuota', 'angkat', 'guru', 'wiyata', 'abdi', 'puluh']",negatif,"[0.9421901094898146, 0.8431690836955367, 0.8211475580059282, 0.4384243202589343, 0.6062793584664606, 0.5794795564814894, 0.63369235958219]"
1418,"['demen', 'banget', 'liat', 'gaya', 'pimpin', 'mas', 'menteri']",positif,"[0.718258798625173, 1.2147463244981078, 0.8985596603504609, 0.5332840716360003, 0.3927341625659156, 0.8424809542469254]"
1419,"['random', 'allah', 'swt', 'negara', 'indonesia', 'nusantara', 'kurang', 'orang', 'pintar', 'cerdas', 'negara', 'manusia', 'jujur', 'jabar', 'corrupt', 'manipulasi', 'dan lain lain', 'menjamura', 'manusia', 'provokator', 'drdlu', 'zaman', 'raja']",netral,"[0.31161830337466256, 0.268296604589666, 0.30758464580356437, 0.19758397262147223, 0.33391048737083334, 0.3255647753318007, 0.6151692916071287, 0.6678209747416667, 0.5698061048959577, 0.1791018323621569, 0.3037956069400372, 0.39422804337355755, 0.423603270201416]"
1420,"['alahamdulillah', 'tabarakallah', 'moga', 'terhinadar', 'wabah', 'insya', 'allah', 'orang', 'tua', 'murid', 'bantu', 'lanjut', 'ajar', 'takut', 'karnakan', 'anakanak', 'pandemi', 'moga', 'wabah', 'cepat', 'amiin']",positif,"[0.15915303614270992, 0.31161830337466256, 0.35090634458856096, 0.301983885885459, 0.2891181324976997, 0.39422804337355755, 0.36388380488720123, 0.44385104108815987, 0.2652472193290765, 0.1791018323621569, 0.224456230628751, 0.3205621061022047, 0.2234316175177712, 0.847206540402832]"
1421,"['yasshhh', 'gagas', 'nadiem', 'bgs', 'bgt', 'peran', 'orang', 'tua', 'plus', 'minus', 'terkadang', 'orang', 'tua', 'manipulasi', 'contoh', 'nasgor', 'td', 'ortunya', 'anak', 'suruh', 'tulis', 'resep', 'ortunya', 'turun', 'tangan', 'langsung', 'praktik', 'belah', 'masalah']",positif,"[0.12398218272259708, 0.2997877621103956, 0.24284399081515154, 0.23677438205949145, 0.2997877621103956, 0.2135550355246737, 0.2722361346753812, 0.30807510560102985, 0.11027658618334016, 0.2605117561631373, 0.6364359885942605, 0.28671130427167824, 0.2997877621103956, 0.2581381833888431, 0.2682810720849435, 0.28671130427167824, 0.32499144366221266, 0.2722361346753812, 0.24284399081515154]"
1422,"['moga', 'perintah', 'indonesia', 'masyarakat', 'sehat', 'kati', 'tuhan', 'amin']",positif,"[0.7737332072900672, 0.39516794524294446, 0.847206540402832, 0.6075912138800744, 0.44385104108815987, 0.5644861530936083, 0.48047443167334414, 0.6942346114500676]"
1423,"['menteri', 'biasaorang', 'pinter', 'baru']",positif,"[1.1782024876977468, 2.6480238911492204]"
1424,"['untung', 'mendikbudnya', 'mas', 'menteri', 'nadiem', 'semangat', 'mas', 'menteri', 'we', 'believe', 'youre', 'the', 'right', 'man', 'in', 'the', 'right', 'place']",positif,"[0.41181152203158033, 0.3201559562641363, 0.3579120672154536, 0.37643581527247083, 0.277224114752411, 0.14271087623726372, 0.38796063331933545, 0.7420763169384612, 0.21373529673825836, 0.5337579569349057, 0.306413906194636, 0.33811958270832343, 0.38796063331933545]"
1425,"['sajabelajar', 'tatap', 'muka', 'langsunglengkap', 'baik']",positif,"[1.31481299305548, 1.2475664455051279, 1.2380871337316168]"
1426,"['moga', 'tuhan', 'mrmberikan', 'hikmat', 'menteri', 'tetap', 'langkah', 'baik', 'anak', 'bangsa', 'maju', 'amin']",positif,"[0.6877628509245042, 0.30306755776634836, 0.43827099768516, 0.4826709964246896, 0.6654661069842651, 0.4826709964246896, 0.26182277504394375, 0.39453425874503095, 0.6170974324000601]"
1427,"['mas', 'menteri', 'cerdas', 'toopppp']",positif,"[1.4309152244782184, 1.0665681432720007, 0.7854683251318312]"
1428,"['pandemi', 'covid', 'didik', 'lockdowndan', 'ajar', 'online', 'efesienkalau', 'wisata', 'wisata', 'unjung', 'mall', 'mall', 'masuk', 'belanja', 'sekolah', 'ditutupsaya', 'muak', 'kondisi', 'bodoh', 'langsung']",negatif,"[0.18188918416309705, 0.32877861440989253, 0.2738009531468726, 0.19025036669316972, 0.3471949793600425, 0.33558648439591576, 0.7775216080700452, 0.28697445594212395, 0.2680258033876515, 0.25652140643285826, 0.18251483988380285, 0.8431690836955367]"
1429,"['faham', 'laboratorium', 'didik', 'ambil', 'langkah', 'cepat', 'didik', 'jembatan', 'baik', 'tks']",positif,"[0.8752660032879345, 0.65740649652774, 0.7709816866605325, 0.8878350445681253, 0.9981991604763977]"
1430,"['didik', 'indonesia', 'siswa', 'jatuh', 'hati', 'negara']",negatif,"[0.5327010267408753, 1.0418072810617625, 0.6322687123887112, 0.9116897678335324, 0.7708981485007003]"
1431,"['keren', 'nadiem']",positif,"[2.3880861615062665, 1.2130424480167417]"
1432,"['ubah', 'mutlak', 'tinggal', 'arah', 'mana', 'mana', 'siap', 'tuju']",positif,"[0.8431690836955367, 1.4151722946204601, 0.9010926705681315, 0.7327133853764678, 0.587203445234386, 0.7075861473102301]"
1433,"['anak', 'perempuan', 'pintar', 'aktif', 'mudah', 'warna', 'hafalhampir', 'angka', 'gambar', 'buah', 'kendara', 'hewan', 'oarang', 'tua', 'sekolah', 'buka', 'anak', 'sekolah']",netral,"[0.7000795874536867, 0.5455216039794272, 0.6441180086601443, 0.4005063600982876, 0.4416798322104635, 0.48607297110405956, 0.511041551674648, 0.357490588028434]"
1434,"['assalamualaikum', 'warahmatullahi', 'wabarakaatuh', 'menteri', 'hormat', 'padatdan', 'mudah', 'paham', 'terima', 'kasih', 'jelas', 'moga', 'menrri', 'hormat', 'serta', 'jajar', 'lindung', 'allah', 'maha', 'sempurna', 'teddy', 'setiawan']",positif,"[0.3561352038567572, 1.0001136963624093, 0.5000568481812047, 0.3850969972930547, 0.3031396792332303, 0.4421332613086098, 0.16831464109967811, 0.25362916633609134, 0.3154855944360453, 0.3338227263537463, 0.4710950547449073, 0.4010358223869268, 0.32877861440989253]"
1435,"['karakter', 'menteri', 'didik']",positif,"[0.8878350445681253, 1.8930133448515156, 0.7854683251318312]"
1436,"['anak', 'om', 'dedy', 'sekolah', 'bagus', 'mahal', 'efektif', 'ajar', 'daring', 'anak', 'sekolah', 'negeri', 'protes', 'jg', 'tnp', 'solusi']",negatif,"[0.16976323855222392, 0.3636810693196181, 0.3221161449444896, 0.27783883536537674, 0.38320219373609987, 0.3280902888571353, 0.31841148820083554, 0.4396887177619135, 0.30389658927784413, 0.308392674664213, 0.4126577105547025, 0.34069436778309864, 0.33699238169877016]"
1437,"['usaha', 'biaya', 'sekolah', 'dispensasi', 'orang tua', 'kerepot', 'biaya', 'sekolah', 'ajah', 'ajar', 'ubah']",negatif,"[0.2829387309203732, 1.093634296190451, 0.31840325753272336, 0.5678239463051644, 0.3972117644760377, 0.55034478124129, 0.5368602415741492]"
1438,"['tunggu', 'mas', 'menteri', 'kurikulum', 'baik', 'anak', 'anak']",netral,"[0.7793165771134672, 0.5634912827380628, 0.6642029453390556, 0.4571006328308574, 0.33662928219935623, 0.8211475580059282]"
1439,['baik'],positif,[3.9444389791664403]
1440,"['mindanya', 'nadiem', 'luarbiasa', 'didik', 'indonesia', 'hasil', 'insan', 'berminda', 'jiwa']",positif,"[0.5327010267408753, 1.0109771450963105, 0.6322687123887112, 1.1978389925716773, 0.4852169792066967]"
1441,"['tuju', 'menteri', 'bijak', 'diambilkhususnya', 'kait', 'proses', 'ajar', 'pandemi']",positif,"[0.3637783683261941, 0.6132493819192365, 0.8555992804083409, 0.33662928219935623, 0.5130428128657165, 0.7632239711333333, 0.587203445234386]"
1442,"['cerdas', 'nadiem']",positif,"[2.146372836717328, 1.2130424480167417]"
1443,"['fahami', 'betapa', 'sulit', 'menteri', 'harga', 'sampaikam', 'papar', 'tuju', 'pojok', 'apa', 'bersifst', 'negatif', 'mohon', 'maaf', 'sisi', 'abai', 'beban', 'tambah', 'guru', 'milik', 'cukup', 'finansial', 'minim', 'gaji', 'bawah', 'jt', 'kerja', 'samping', 'model', 'didik', 'sedagkan', 'subsidi', 'bantuam', 'pegawai', 'guru', 'krisis', 'finansial', 'sdgkan', 'pegaway', 'subsidi', 'cukup', 'guru', 'gaji', 'bawah', 'jt', 'bhkan', 'minim', 'bgt', 'pegaway', 'mndapat', 'subsidi', 'guru']",netral,"[0.15910166780163837, 0.36388380488720123, 0.15283070856844616, 0.20610408645089695, 0.16695524368541667, 0.08323453542826176, 0.35090634458856096, 0.38362128022656755, 0.19014078570820972, 0.1267611529803258, 0.15478446972411283, 0.1452943942929184, 0.07363765548110918, 0.17545317229428048, 0.4122081729017939, 0.2012868777062951, 0.15910166780163837, 0.2012868777062951, 0.20610408645089695, 0.18194190244360062, 0.6563246132378312, 0.13744081840914008, 0.16411237561648773, 0.12845075364502193]"
1444,"['jg', 'tatap', 'muka', 'temu', 'orang', 'manusia', 'hidup', 'manusia', 'hidup', 'dunia', 'maya', 'dunia', 'mati']",negatif,"[0.6738087769883518, 0.7571314358241585, 0.3673978710009641, 0.821933507374359, 0.4318847318013058, 0.5606521497683575, 0.28789994896272186, 0.2204330244457316, 0.285712415476527, 0.4147198432386743]"
1445,"['orang', 'ganti', 'menteri', 'didik', 'puas', 'nadiem', 'bodoh', 'that', 'guy', 'is', 'fucking', 'smart', 'and', 'humble', 'dont', 'think', 'he', 'cant', 'take', 'critisism', 'so', 'think', 'better', 'bantu', 'kawal', 'prosessnya', 'and', 'less', 'hate', 'seriusly', 'think', 'we', 'are', 'super', 'lucky', 'dpt', 'orang', 'dy', 'ngabdi', 'negeri', 'for', 'now', 'hats', 'off', 'to', 'you', 'menteri']",positif,"[0.3255647753318007, 0.1934333018225168, 0.1509919429427295, 0.14384064380432798, 0.08323453542826176, 0.211801635100708, 0.19711402168677877, 0.16695524368541667, 0.16028105305110235, 0.20610408645089695, 0.2012868777062951, 0.21877487107927707, 0.16150670033714237, 0.14727531096221835, 0.07581515300104635, 0.14245152622398943, 0.211801635100708, 0.1791018323621569, 0.17545317229428048, 0.17962602831379682, 0.1934333018225168, 0.22776493584339522, 0.211801635100708, 0.6832948075301857, 0.16411237561648773, 0.17962602831379682, 0.15283070856844616]"
1446,"['kasihan', 'orang', 'tua', 'rumah', 'langsung', 'kerja', 'bantu', 'anak', 'ajar', 'mata', 'pelajaransecara', 'langsung', 'orang', 'tua', 'ahli', 'mata', 'ajar', 'guru', 'ajar', 'kuliah', 'mata', 'ajar', 'sarjana', 'matematika', 'sarjana', 'bindonesia', 'sarjana', 'bahasa', 'inggris', 'orang', 'tua', 'sarjana', 'mata', 'ajar', 'kasihan', 'orang', 'tua', 'rumah', 'pusing', 'tugas', 'anak', 'guru', 'jelas', 'guru', 'ahli', 'bidang', 'orang', 'tua', 'usaha', 'ahli']",negatif,"[0.36388380488720123, 0.2652550602378499, 0.11365033416238064, 0.12477489505954971, 0.100661295295153, 0.11033432879788418, 0.19181064011328378, 0.14584991405285136, 0.11231995754380761, 0.25791106909668904, 0.0845074353202172, 0.10126520231334574, 0.1957587825642842, 0.4340863671090676, 0.13419125180419672, 0.29850305393692816, 0.12129460162906708, 0.16740176596623896, 0.6411619212580676, 0.3723860291962854, 0.074818743542917, 0.100661295295153]"
1447,"['paksaya', 'smk', 'kelas', 'ajar', 'teori', 'materi', 'juruh', 'pilihyang', 'takutkanjika', 'sekolah', 'buka', 'smk', 'kelas', 'takut', 'paham', 'materi', 'juruh', 'ajar', 'terima', 'kasih']",negatif,"[0.33952647710444783, 0.26700424006552503, 0.2829303672843483, 0.5940352803909907, 0.6264281042057095, 0.3115678779301633, 0.17034718389154932, 0.8112673523550281, 0.341932913175685, 0.39347890572458377, 0.3068600401158997]"
1448,"['sumber', 'mayoritas', 'orang', 'sekitar', 'percaya', 'krisis', 'sehat', 'adh', 'krisis', 'percaya', 'anatara', 'berita', 'nyata', 'lapang', 'awal', 'corona', 'byk', 'berita', 'tv', 'orang', 'gelimpang', 'mati', 'jalan', 'shg', 'rakyat', 'takut', 'cekam', 'nyata', 'sekitar', 'mayoritas', 'indonesia', 'aman', 'sj', 'smg', 'buat', 'bijak', 'hidayah', 'bijak', 'pas', 'adil', 'bijaksana', 'kah', 'amin']",netral,"[0.20590576101579017, 0.15576611124407178, 0.18205487230354522, 0.38796063331933545, 0.25251445137850914, 0.16703058925160433, 0.1855190792346153, 0.16334932034119237, 0.09298069299833987, 0.12675155269855995, 0.17615279302524664, 0.2913590018336242, 0.1476410119314789, 0.16513239745344044, 0.38796063331933545, 0.3233363810447407, 0.16856643045850062, 0.15713434699803921, 0.2973462191459737, 0.14474571567226557, 0.11305280745255156, 0.4287339968816851, 0.20590576101579017, 0.18944647313533658, 0.15085275581280222, 0.19398031665966772]"
1449,"['fera', 'yunita', 'tuju', 'mas', 'mentrianak', 'sekolah', 'aman', 'munkin']",positif,"[1.3240119455746102, 0.7999261074540005, 0.63880193959331, 1.0276060291601754]"
1450,"['simak', 'menteri', 'moga', 'pandemi', 'lekas', 'anak', 'anak', 'sekolah', 'tatap', 'muka']",netral,"[0.6061351155326967, 0.7778662082818739, 0.26182277504394375, 0.39453425874503095, 0.4158554818350426, 0.39903329889555733, 0.2839119731525822, 0.4126957112438723]"
1451,"['alhmdulilah', 'smga', 'sekolah', 'kmbali', 'buka', 'guru', 'siswa', 'dpat', 'tatap', 'muka', 'aman']",positif,"[0.7565782546140629, 0.5721519429975537, 0.4384243202589343, 0.534671333787912, 0.3650296797676057, 0.5506415346433573, 0.5306087715992643]"
1452,"['nama', 'politik', 'didik', 'maju', 'mundur', 'generasi', 'munddduuurtdk', 'majutdk', 'pinter', 'it', 'generasi', 'munduur', 'berpikirdi', 'rmh', 'ajar', 'stress', 'depresi', 'ajar', 'dng', 'temanpilih', 'menteri', 'kapasitas', 'didik', 'alam', 'alam', 'gojekpingin', 'minterke', 'bodo', 'menteri', 'harapkanbahkan', 'orang', 'tua', 'sj', 'berpendidikantanda', 'tangan', 'sj', 'bisahanya', 'cap', 'jempolkok', 'suruh', 'bajar', 'anak', 'mepeye', 'to', 'paksekolah', 'gratisbeli', 'pulsa', 'sj', 'mampuhporang', 'tua', 'cari', 'napkah', 'srabutanwis', 'mundur', 'wae', 'yen', 'ora', 'menteri', 'didik', 'utama', 'cerdas', 'bangsa', 'rakyat', 'indonesia', 'bodoh', 'generasimindduuuuur']",negatif,"[0.12125945610873136, 0.25219275153802095, 0.06494304809278893, 0.10342949923386206, 0.1473777537695366, 0.10959287146996417, 0.1212203183250578, 0.10220823031987275, 0.19025036669316972, 0.1570316849149691, 0.20603082024334937, 0.0752700848081799, 0.12836566576435154, 0.16137267436244418, 0.10342949923386206, 0.16831464109967811, 0.2567313315287031, 0.13862240186179095, 0.06822926947129787, 0.12609637576901048, 0.1570316849149691, 0.14486917006339786, 0.11717510316326261, 0.1735351892140154, 0.5000568481812047, 0.15018211176135524, 0.1352152389179654, 0.1405281806159228, 0.12503800046970492, 0.17023361334687329, 0.13223516408572716]"
1453,"['semenjak', 'pjj', 'guru', 'tugas', 'jarak', 'sebentar', 'ajar', 'tugas', 'kumpul', 'temu', 'mapel', 'tugas', 'singkat', 'mapel', 'batas', 'kumpul', 'tugas', 'lambat', 'minggu']",negatif,"[0.15915303614270992, 0.33391048737083334, 0.19181064011328378, 0.35925205662759363, 0.7277676097744025, 0.8244163458035878, 0.33100298639365255, 0.2809543710966331, 0.423603270201416, 0.33695987263142285, 0.897824922515004]"
1454,"['pikir', 'biasah', 'keren', 'mas', 'menteri']",positif,"[1.1940430807531333, 0.7999261074540005, 0.5891012438488734, 1.0570517880742711]"
1455,"['mendikbudmohon', 'izin', 'terima', 'kasih', 'bijak', 'guna', 'dana', 'bos', 'covid', 'bebas', 'sekolah', 'sangkut', 'rencana', 'guna', 'dana', 'bos', 'penuh', 'standar', 'prioritas', 'transparan', 'akuntabel', 'samping', 'kegiatankelengkapan', 'antisipasi', 'sebar', 'covid', 'anggar', 'pbm', 'skala', 'prioritas', 'guna', 'bayar', 'tenaga', 'honor', 'keluh', 'orangtua', 'murid', 'khusus', 'sekolah', 'slta', 'negeri', 'berani', 'wajib', 'bayar', 'uang', 'wajib', 'bulan', 'spp', 'pandemi', 'ekonomi', 'sulit', 'berat', 'tambah', 'beban', 'derita', 'masyarakat', 'dana', 'bos', 'mekanisme', 'rencana', 'guna', 'lapor', 'realisasi', 'guna', 'transparan', 'guru', 'komite', 'sekolah', 'masyarakat', 'mohon', 'solusi', 'menteri', 'khusus', 'slta', 'negeri', 'prilaku', 'sekolah', 'tutup', 'dinas', 'kait', 'laku', 'pungut', 'ubah', 'bijak', 'menteri', 'bijak', 'laku', 'buat', 'cenderung', 'arah', 'pungli', 'bulan', 'dalih', 'spp', 'mohon', 'sikap', 'menteri', 'prilaku', 'moralitas', 'mang', 'kait', 'terima', 'kasih']",negatif,"[0.06784119064216962, 0.06784119064216962, 0.11042692637242867, 0.05621359395621008, 0.06692115951948528, 0.0645345001542181, 0.0589539505475319, 0.1480257128770571, 0.20076347855845586, 0.06527632223625916, 0.145003418252343, 0.08811984698979806, 0.1895420164745032, 0.0804689180981249, 0.07114788113012112, 0.05852015367416583, 0.3625085456308575, 0.0352755200208338, 0.07790404969221444, 0.0804689180981249, 0.1376826428243307, 0.09756219561529252, 0.06884132141216535, 0.14229576226024224, 0.07790404969221444, 0.11386443749819794, 0.07790404969221444, 0.11174091289748495, 0.08125534397915496, 0.11704030734833167, 0.04878109780764626, 0.10479192733718763, 0.0725017091261715, 0.04127930678229903, 0.06784119064216962, 0.15161679922824603, 0.07403655271955682, 0.13568238128433924, 0.07580839961412301, 0.0804689180981249, 0.11748081647693057, 0.07790404969221444, 0.1768722541401566, 0.05810213477565003, 0.11974796334043245, 0.07790404969221444, 0.05055294470221244, 0.06036317264054721, 0.06606934374760343, 0.10581380693651714, 0.1675512171721528, 0.060874112440211965, 0.05656729118226471, 0.05693221874909897, 0.12767533084139174]"
