Firman Tv;alhamdulillah ..indonesia beruntung di saat2 krisis seperti ini mempunyai figur publik yg pemikirannya sangat sudah di perhitungkan,, kedepannya undang menteri ketanagakerjaan dong om.. krna krisis paling besar adalah ekonomi ,selain pendidikan ..karna tnpa ekonomi,pendidikan juga tidak bisa optimal ..\n\nsukses selali om Dedy;;;2020-08-19T00:20:42Z
Sumiyati Suseno;Alhamdulillaah, namun memang perlu upgrade di semua pihak.;;;2020-08-19T00:20:36Z
KANG Copet;Alhamdulilah skolah di liburin lgi KORONA PEMBAWA BERKAH SMOGA 5 TAHUN LAGI YA BIAR GW LULUS LEWAT KORONA??makasih bp mentri;;;2020-08-19T00:20:06Z
Dunia Vtube Lovers;Alah sulit pak mentri....coba pikir belajar pakai internet....bagaimana anda itu mikirnya...;;;2020-08-19T00:13:42Z
Ambiguity Discussion;aku tahu di dunia ini ada orang baik ada orang buruk, meskipun aku tau sesuatu yang buruk terjadi, aku percaya dan menghargai bahwa ada orang2 baik yang sudah berusaha maksimal untuk mengusahakan kebaikan. seperti contohnya pada saat pandemi ini, dan contohnya mas nadiem. meskipun mungkin ada orang2 yang justru memperburuk situasi pandemi, tapi pemerintah dan beberapa orang sudah berusaha sebaik mungkin. saya mengapresiasinya. gapapa mas nadiem, tetap berusaha terus, meskipun kamu mendengar orang2 mencela, tapi ada orang2 yg menyadari dan mengetahui usaha anda.;;;2020-08-19T00:13:02Z
agnes oktavia;Aku suka cara pak nadiem mengartikulasikan gagasannya. Cara dia tu bener” woww bgt sih, jam terbang juga ya. Dia kalo mikir better diam atau menjeda, than emm.. emm.. emm.. , itu yg jarang diperhatikan audience. Pdhl itu pengaruhh gimana pendengar bisa mencerna dg baik pesan yg ingin disampaikan. Appreciate!!;;;2020-08-19T00:11:28Z
Paud Gembira Loka;Aku selalu setuju dg mas mentri \nKarna kebijakan dan semua  keputusannya pasti utk kebaikan dan kemajuan anak2 kita\nTetap semangat mas mentri \nLove you full ??????;;;2020-08-19T00:10:02Z
Tasya _;Aku selalu setuju dengan rencana dari pak nadiem, karena ketegasan dan tanpa pandang. Bayangin semua mentri punya ketegasan kyk gini, fokus pada tujuannya bukan pada kritikan atau bencian orang orang. Semangat pak;;;2020-08-19T00:08:30Z
Nitha Novianingsih;Aku sebagai guru sekaligus orang tua.. Jujur lebih mudah mengajar dengan tatap muka kembali ke skolah lgi.. Ya Allah semoga pandemi ini cepat berlalu;;;2020-08-19T00:08:11Z
Affan Fahreza;"aku rasa pak nadiem orang yang tepat untuk saat ini.... aku bayangin aja pusing apalagi dia yang ngatur se indo :"") semangat terus pakkk!!";;;2020-08-19T00:07:19Z
Annisa ayu;Aku pribadi pengen share aja ni tentang kebijakan daftar sekolah melalui jalur zonasi,\nJd tahun ini saya mendaftar kan adik saya daftar sekola,lewat jalur zonasi ini adik saya tidak lolos dikarenakan lokasi rumah ke sekolahan tersebut dinyatakan terlalu jauh padahal sekolah ini satu satu nya yg paling dekat dengan rumah ,akhir nya adik saya daftar ke sekolah yg 2x lebih jauh daripada sekolahan tersebut, menurut saya daftar sekolah tentang kebijakan ini perlu ditinjau kembali dengan rumah2 pelosok yg pada akhirnya anak2 yg tidak masuk kualifikasi harus bersekolah   2x lipat lebih jauh .;;;2020-08-19T00:06:41Z
rishanty yunyta putri;"Aku merasa angkatan tahun 2020 justru mlh diuntungkan karena un gak ada, sbmptn cuma tps doang, dan mereka seenggake nya udh dpt materi yg intensif 1 semester. Sedangkan yg angkatan 2021 yang dirugikan, dri awal kita udh ga dpt pembelajaran intensif dan bisa dikira"" smpe awal tahun 2021 kita cuma akan bljr online nah kita mikirin sbmptn apakan akan ada tka nya apa cuma tps, tpi apapun itu ujiannya bakalan terasa lbih berat krna dri pertama kita istilahnya cuma belajar sendiri dengan bimbingan seadanya";;;2020-08-19T00:06:32Z
Ingke Sawal;Aku dari dulu menginginkan karakter mentri pendidikan seperti ini.;;;2020-08-19T00:04:22Z
Cerita Sajid;Aku baru aja masuk MA setingkat sma tahun ini, luar kota pula. Belum masuk sekolah sama sekali. Kutunggu, hari kamu siapa, aku siapa saat pertama masuk;;;2020-08-19T00:02:44Z
Merajut Aksara;Akses Internet di tempat kalian gimana gaes? Menunjang pembelajaran online tidak? Bisa buat zoom?;;;2020-08-19T00:01:27Z
Melvin Brian;Ajarin akhlak  yang baik dulu deh baru yg lain;;;2020-08-19T00:00:52Z
Junaidi Pasber;Ahh biasa az..;;;2020-08-18T23:56:57Z
Dhiyo Prayoga;Ah ga berkembang sistem pendidikannya makin hancur di masa sekarang belajar online ga dikasi modal spp tetep bayar taik;;;2020-08-18T23:54:35Z
menix amaragathi;agreed and indeed mas menteri, the best interest for children;;;2020-08-18T15:23:04Z
Indri Purwandari;agree with u Mr. Deddy skolah d buka aja tanggung jawab masing tuk mslh kesehatan cma mslahnya mostly masyrakat qta g punya pemikiran ksna;;;2020-08-18T15:22:24Z
145mrcool;"Aga bingung juga knp Bapak Presiden itu bs melihat dia berprestasi yaa.. Gojek aja yg dia pimpin blm beres dah dia tinggal.. Kok dah di pakai utk jadi mentri yaa.\nGojek yg menggunakan modal masing2 orang yg katanya ""mitra"" aja  blm bs di atur oleh pemerintah..\nBoleh dong om dedi,  kami para pelaku transportasi online di undang ke podcastnya om dedi agar suara kami bisa di bantu utk di dengar.\nSemoga om dedi baca dan undang ke acara om dedi.";;;2020-08-18T15:22:10Z
Nirma Wati;Aduhh pak.. sistem pembelajaran daring tuh ortu yg harus belajar lagi pak kayanya... Umumnya di sekolah guru menerangkan, murid memahami dan mengerjakan soal... Kalau skrg... Guru hanya kasih soal,, orang tua yg memahami ????... Tapi ketimbang anak sekolah saya malah jauh lebih memilih drmh... Cuma sistem guru mengajar jgn diubah pak caranya??;;;2020-08-18T15:21:33Z
Ari Pratama;aduh ada pertanyaan unek2 yg sebenarnya pengen ditanyain ama Bro Nadiem dan nggk sempet tersampaikan di podcast ini,Om..hehehe..gue nggk ragu bahwa dia adalah one of the greatest young leader in Indonesia, tapi apakah bidang pendidikan adalah tempat yg tepat bwt Bro Nadiem menurut dirinya dia pribadi?? klo emang yakin..LANJUTKAN!! and I will support you,Sir Minister ??;;;2020-08-18T15:21:24Z
YouTube Gaming;Adek saya masih smp tiap hari jam 8 nongkrong sama temennya di angkringan yg ada wifinya sampai jam 1-3 malam, tiap hari sudah saya kasih tau tp masih aja bandel.\nSaya tinggal di kampung.;;;2020-08-18T15:21:13Z
Katadoy Janganhalu;Adek gw SMA kelas 11 sekarang. Kadang liatnya gw pusing sendiri. Guru-gurunya seringnya ngasih tugas terus di setiap pertemuan tapi penjelasan materi itu sedikit bgt bahkan hampir gak ada. Atau enggak ngirimin foto an materi sampai puluhan dan disuruh dirangkum. Udah sampe sana, gak ada penjelasan apapun lagi. Di masa pandemi ini pelajar benar-benar dituntut buat belajar secara mandiri. Karena gak semua guru mapel itu benar-benar menjelaskan materi yg harus di jelaskan. Dan akhirnya ngebuat murid bingung sendirian. Ponakan gw yg baru masuk SMP malahan cuma dikirimin ppt yang isinya cuma 1 slide materi singkat dan 1 slide selanjutnya itu TUGAS. Ya kali gak ada penjelasan lebih lanjut lagi. Antara niat sama enggak atau sekedar untuk memenuhi tugasnya sebagai seorang guru. \n\nSemoga aja semuanya lekas membaik. Aamiin.;;;2020-08-18T15:21:06Z
Regita Febiyanie;Adakah cara biar anak kuliahan tatap muka :(( Plis ... Bayaran tetep harus full namun otak kosong mlongpong :((;;;2020-08-18T15:21:04Z
Nuradila 3108;ada yang sudah frustasi banget gak disini gara-gara orangtuanya TOXIC?kalau ada mari pelukan virtual;;;2020-08-18T15:19:46Z
Akbar Muntoha;Ada sekolah yang mengadakan tatap muka walaupun beberapa murid saja per kelas. Intinya sekolahpun tidak tega jika harus online terus menerus;;;2020-08-18T15:19:40Z
bernalenta purba;Ada negatif efek ada positif efek bagi orang itu beda,kalau bagi saya sampai ya positif efek,transport ank saya berkunjung, baju dan buku berkurang (Alat tulis berkurang) dan saya bisa maksimal membantu belajar;;;2020-08-18T15:19:09Z
hidayat furqon;Ada masalah untuk anak usia 7 - 10 tahun, orang tua nya yg sekolah, grup wa sebagai wadah, ajang terbuka hasil pengerjaan anak nya, dan disitulah gengsi itu muncul. Dari pada malu anaknya ga mudeng mending emaknya yg ngerjain????;;;2020-08-18T15:18:05Z
Lynx Sapphire;Ada banyak institusi yang mengambil keuntungan saat pandemi, rata2 masalah spp, kalau untuk membayar guru/dosen mengajar fine2 saja tapi untuk biaya internet, praktikum, biaya gedung, itu untuk apa? Siswa/i dan mahasiswa/i menginjakan kaki ke gedungnya saja tidak bagaimana bisa tetap membayar semua biaya itu. Ditambah pembelajaran menggunakan sistem daring, otomatis harus beli kouta atau pasang wifi, nambah lagi uang. Terus yang ngga ada jaringan perlu kekampung sebelah atau pergi ketempat yang ada jaringannya, itu uang lagi. \n\nNgilu kalo diterusin ??;;;2020-08-18T15:18:00Z
19 Metaradia;Ada banyak hal yang perlu kita syukuri sebagai siswa\nKita bisa berekspresi dengan bebas ,  membuat konten dirumah sesuai bakat. Kita bisa tidur kapanpun kita mau tanpa menunggu sepulang sekolah . Kita bisa berolahraga kapanpun tanpa menunggu hari libur . Kita bisa bermain game tanpa takut ketahuan guru kemudian hp kita dirampas . Ya semua ada baik buruknya . Semangat indonesia semoga lekas membaik;;;2020-08-18T15:16:53Z
Taufik Assegaf;Ada bagusnya kemendikbud dan sekolah2 mulai mempelajari pola homeschooling bukan pembelajaran jarak jauh, klo menurut saya kenapa PJJ menjadi tdk efektif? Karena memaksakan pola pembelajaran disekolah dilakukan dirumah, klo pola homeschooling tdk spt itu, pola homeschooling adalah melakukan pembelajaran menyesuaikan dgn kondisi anak, bakat anak, dan kebutuhan anak, bukan belajar sprt layaknya wkt disekolah, sprt misalnya memaksakan upacara melalui zoom dll, itu menyulitkan, waktu untuk mengumpulkan tugas juga hrs fleksible yg penting ada timelimitnya sebelum UTS atau UAS, model ujian juga sebaiknya dibuat project bukan jawab soal, jd lebih kepada pokok inti dr materi pembelajaran, jangan terlalu banyak materi atau mapel yang diujiankan, bbrp mapel harus hanya sebagai pengetahuan saja dimana tugas2 untuk mapel itu hanya membuat rangkuman atau video anak present terhadap materi, jd terlihat anak memang belajar dan mengerjakan bbrp mapel yang bisa dibuat sprt itu contohnya PJOK, IPS, Pkn,bahasa, bahasa inggris dll hanya mipa yang mungkin lbh kepada jwb soal tp juga bs diubah jadi project, dan ini kebetulan sdh saya lakukan selama 5 thn sbg homeschooler????;;;2020-08-18T15:16:32Z
EQIQSQ GIRL;Ada 2 kelompok yang menerima dampak dari sistem daring atau online untuk pendidikn :\n1. Anak2 tipe :  introvert, nyantai, malas mandi pagi atau mandi siang, audio atau pendengar yang baik, penyuka instan, enggak mau ribet.\n\n2. Anak2 tipe : ekstrovert, disiplin, rasional dari arti sekolah sesungguhnya, idealis, visioner, punya tujuan lain ke sekolah, itung2an yang kuat.\n\nNah, berapa pun orng yg termasuk ke 2 tipe kelompok pelajar. Tetap, aja sekolah harus tetap dijalankan. Tidk mungkin berbulan-bulan libur, dn masuk ke kelas tanpa sosial distancing.\n\nPiihan terakhit daring. Sudah ada beberapa universitas memakai sistem listening atau daring sbelum ada covid 19 , tapi ini khusus mahasiswa. Dan tujuannya adalah agar mahasiswa mandiri dalam mencari sumber2 ilmu yg lain bukn hanya dari pengajar atau dosen.\nDan salahnya, di Indonesia, tidk semua wilayah wargnya mempunyai ekonomi diatas, bahkn ada yg di beberapa daerah yg tidak ada sinyal. \nItu kurangnya.\n\nTapi, untuk anak2 pelajar yang wajib sekolah 9 thn. Ini harus dioptimalkan. Namanya juga wajib belajar 9 thn. Jadi, harus diushakn agar ank2 tetap bersekolah selam pandemi.\n\nSebenarnya ini peluang utk telkom atau anak2 cabang telkom, utk berkerja sama dgn pemerintha ,utk menyambungkn sinyal di daerah2 yg tdk ada sinyal internet. Ini bisa menjadi, 1 proyek pembangunan utk daerah terpencil.\nBisa di buat balai pertemuan atau perpustakaan yg bisa digunakan anak2 saat jam belajar utk belajar dnegan daring atau online. Jdi, internet dipasang di balai tersebut. \nTentunya harus dengan protokol dan kapasitas maksimu sekitar 30 siswa dan dengan jadwal atau bergantian.\n\nMenurut saya sistem daring ini, bagus kalau didukung dengan internet atai apa sjaa yg dibutuhkn dlaam sistem daring.\nJdi, membuat anak2 utk lebih mandiri, dn mencari sumber ilmu dari yg lain. Dan harus tetap komit rapi dan bersih, meski hanya jarak  jauh. Dan jika ini tercapai, anak2 akan menjadi anak yg mandiri dan sadar akan keadaan dan kondisi. Serta Mengurangi bullying dn lingkungan buruk dengan temn yg salah. \n\nJadi, ketkutan para ortu tentang bullying dn anaknya terpengaruh dengan pergaulan itu akan hilng. Karena waktu dengan orng tua lebih banyak. Dan ortu jadi paham kecerdasan anaknya dalam menerima pelajaran. \n\n???? tetap semangat pak. \nSaya dukung sistem daring, karen saya meskipun sekrang belum nikah dan punya anak , tp sudah memikirkan anak saya belajarnya homeschooling, SMA baru saya masukki ke pesantren atau asrama.;;;2020-08-18T15:15:04Z
Mawar Hitam;Ada 2 kelompok yang menerima dampak dari sistem daring atau online untuk pendidikn :\n1. Anak2 tipe :  introvert, nyantai, malas mandi pagi atau mandi siang, audio atau pendengar yang baik, penyuka instan, enggak mau ribet.\n\n2. Anak2 tipe : ekstrovert, disiplin, rasional dari arti sekolah sesungguhnya, idealis, visioner, punya tujuan lain ke sekolah, itung2an yang kuat.\n\nNah, berapa pun orng yg termasuk ke 2 tipe kelompok pelajar. Tetap, aja sekolah harus tetap dijalankan. Tidk mungkin berbulan-bulan libur, dn masuk ke kelas tanpa sosial distancing.\n\nPiihan terakhit daring. Sudah ada beberapa universitas memakai sistem listening atau daring sbelum ada covid 19 , tapi ini khusus mahasiswa. Dan tujuannya adalah agar mahasiswa mandiri dalam mencari sumber2 ilmu yg lain bukn hanya dari pengajar atau dosen.\nDan salahnya, di Indonesia, tidk semua wilayah wargnya mempunyai ekonomi diatas, bahkn ada yg di beberapa daerah yg tidak ada sinyal. \nItu kurangnya.\n\nTapi, untuk anak2 pelajar yang wajib sekolah 9 thn. Ini harus dioptimalkan. Namanya juga wajib belajar 9 thn. Jadi, harus diushakn agar ank2 tetap bersekolah selam pandemi.\n\nSebenarnya ini peluang utk telkom atau anak2 cabang telkom, utk berkerja sama dgn pemerintha ,utk menyambungkn sinyal di daerah2 yg tdk ada sinyal internet. Ini bisa menjadi, 1 proyek pembangunan utk daerah terpencil.\nBisa di buat balai pertemuan atau perpustakaan yg bisa digunakan anak2 saat jam belajar utk belajar dnegan daring atau online. Jdi, internet dipasang di balai tersebut. \nTentunya harus dengan protokol dan kapasitas maksimu sekitar 30 siswa dan dengan jadwal atau bergantian.\n\nMenurut saya sistem daring ini, bagus kalau didukung dengan internet atai apa sjaa yg dibutuhkn dlaam sistem daring.\nJdi, membuat anak2 utk lebih mandiri, dn mencari sumber ilmu dari yg lain. Dan harus tetap komit rapi dan bersih, meski hanya jarak  jauh. Dan jika ini tercapai, anak2 akan menjadi anak yg mandiri dan sadar akan keadaan dan kondisi. Serta Mengurangi bullying dn lingkungan buruk dengan temn yg salah. \n\nJadi, ketkutan para ortu tentang bullying dn anaknya terpengaruh dengan pergaulan itu akan hilng. Karena waktu dengan orng tua lebih banyak. Dan ortu jadi paham kecerdasan anaknya dalam menerima pelajaran. \n\n???? tetap semangat pak. \nSaya dukung sistem daring, karen saya meskipun sekrang belum nikah dan punya anak , tp sudah memikirkan anak saya belajarnya homeschooling, SMA baru saya masukki ke pesantren atau asrama.;;;2020-08-18T15:14:39Z
Surya Pardede;Absolutly proud of you Mr Mas Mentri...????am so support...Gbu;;;2020-08-18T15:14:36Z
Dina Evylia;abis liat ini jadi lebih ngerti sih, maap ya pak ngotot pengen berangkat sekolah :);;;2020-08-18T15:13:49Z
Dicky Alfa;A lot pressure on your shoulder Mr . Nadiem,hope you can find out a best way for all student in Indonesia;;;2020-08-18T15:12:08Z
Zaki Zakiyan;43:59 bener bangeeet anakku dimasukkin ke swasta  sbb belajarnya bener bener loh;;;2020-08-18T15:12:01Z
Ardila Rahwati;36:17 emang gitu om?? kalo misalnya dipersentasekan, mungkin hanya sekitar 10-20% yg masuk belajar. Emang sistemnya gitu kalo disekolah saya. Nnti misal hari senin yg masuk kelas 10A, 11B dan 12C, itupun setiap kelas masih dibagi lagi menjadi setengah dan di kasih persesi. Jadi emang yg dtng kesekolah cuma sedikit.;;;2020-08-18T15:11:42Z
Rahma niar Azi;28 :30 Kereen Mas Menteri,kurikulum yang Aplikatif;;;2020-08-18T15:10:40Z
Simple;27:58 kalo broken home gimana;;;2020-08-18T15:10:39Z
Stro Carlm;25.05  kata nadiem makarim benar,sebaiknya saat covid itu dikurangi prnya dan jangan banyak 6 hari maksimal prnya ada 2 dan sedikit;;;2020-08-18T15:10:01Z
Fatah Abdilah;23:43 bener banget, saya sekarang sedang mengerjakan tugas dengan nonton video ini??;;;2020-08-18T15:09:29Z
Yumna Ro;23.00 bener banget. Hubungan emosional guru dengan siswa itu crusial bgt. Saya sebagai pelajar enjoy dengan pelajaran yang saya suka gurunya. Dan seringkali udh ga mood belajar klo ga suka gurunya.\n*guru di sini bukan hanya membahas ttg personal, tp juga bagaimana caranya mengajar, menyampaikan sesuatu, dan sistem pembelajaran yang ia terapkan;;;2020-08-18T15:09:19Z
Chairatul Djannah;22:00 Face to face aja kadang masih ada Guru/Dosen yg gk percaya sm kt;;;2020-08-18T15:08:55Z
men2men;2020 adalah angka genap, simpel, dan iconik yg mudah di ingat untuk jadi soal di pelajaran sejarah di masa depan;;;2020-08-18T15:07:54Z
Merv T;20:33. Di Kampung saya Lumpias kec dimembe, Manado Sulawesi Utara. Sudah di terapkan tatap muka guru dengan murid dengan cara guru mendatangin rumah murid satu per satu.;;;2020-08-18T15:07:11Z
rirar _;20.00 I agree.  Pd dasarnya tidak ada yg dapat menggantikan pembelajaran tatap muka secanggih apapun technology yg digunakan dalam pembelajaran tsb. Yg perlu di perhatikan bukan hanya anak melakukan pembelajaran setiap hari, tetapi ketercapaian tujuan pembelajaran dan psikologi peserta didik;;;2020-08-18T15:06:16Z
Syamsumar Sultan;2:19 TUGAS MENTRI memberikan yang terbaik untuk rakyat . (ini mentri BAIK)\ntapi umumnya MENTRI ITU TIDAK BAIK (merauk uang negara dengan serakus-rakusnya)\n.\nTUGAS MENTRI SUDAH SEBAIK ITU AJA, TIDAK DISUKAI KEBANYAKAN RAKYATNYA (ini mah wajar saja)\n.\nkarena.....\n.\njangankan MENTRI,\nNABI NUH aja......sudah lama hidup bersama kaumnya SELAMA 950 TAHUN....\ncuma sedikit yang IKUT KAPAL NABI NUH.\nitu berarti......kaum nabi nuh LEBIH BANYAK YANG KAFIR.\n.\npada intinya....MANUSIA ITU ASLINYA EMANG TOLOL (tidak mau diajak kejalan yg benar)\n.\nDIAJAK KE SORGA aja MANUSIA LEBIH BANYAK NOLAK.\n.\nNAH APALAGI CUMA DIAJAK UNTUK SEKOLAH ONLINE. (ya mereka nolak lah, karena itulah asli sifat manusia SUPER TOLOL);;;2020-08-18T15:05:38Z
